[2017-03-06 16:39:30]WorkStatu [rcvTime=2017-03-06 16:20:41.430, imei=800000000000036, msgTime=2017-03-06 16:20:13.246, pgnId=13, listItem={72=1, 73=0}]
[2017-03-06 16:39:30]WorkStatu [rcvTime=2017-03-06 16:21:34.227, imei=800000000000039, msgTime=2017-03-06 16:21:06.246, pgnId=13, listItem={72=1, 73=0}]
[2017-03-06 16:39:31]WorkStatu [rcvTime=2017-03-06 16:21:35.821, imei=800000000000004, msgTime=2017-03-06 16:20:37.223, pgnId=13, listItem={72=1, 73=0}]
[2017-03-06 16:39:31]WorkStatu [rcvTime=2017-03-06 16:21:57.587, imei=800000000000034, msgTime=2017-03-06 16:21:29.246, pgnId=13, listItem={72=1, 73=0}]
[2017-03-06 16:39:31]WorkStatu [rcvTime=2017-03-06 16:21:30.102, imei=800000000000008, msgTime=2017-03-06 16:20:32.223, pgnId=13, listItem={72=1, 73=0}]
[2017-03-06 16:39:31]WorkStatu [rcvTime=2017-03-06 16:21:50.149, imei=800000000000014, msgTime=2017-03-06 16:20:52.223, pgnId=13, listItem={72=1, 73=0}]
[2017-03-06 16:39:33]WorkStatu [rcvTime=2017-03-06 16:21:19.509, imei=800000000000033, msgTime=2017-03-06 16:20:51.246, pgnId=13, listItem={72=1, 73=0}]
[2017-03-06 16:39:33]WorkStatu [rcvTime=2017-03-06 16:21:30.102, imei=800000000000008, msgTime=2017-03-06 16:21:02.246, pgnId=13, listItem={72=1, 73=0}]
[2017-03-06 16:39:33]WorkStatu [rcvTime=2017-03-06 16:22:03.118, imei=800000000000040, msgTime=2017-03-06 16:21:05.223, pgnId=13, listItem={72=1, 73=0}]
[2017-03-06 16:39:33]WorkStatu [rcvTime=2017-03-06 16:20:37.524, imei=800000000000013, msgTime=2017-03-06 16:20:09.246, pgnId=13, listItem={72=1, 73=0}]
[2017-03-06 16:39:34]WorkStatu [rcvTime=2017-03-06 16:21:21.868, imei=800000000000026, msgTime=2017-03-06 16:20:53.246, pgnId=13, listItem={72=1, 73=0}]
[2017-03-06 16:39:34]WorkStatu [rcvTime=2017-03-06 16:21:54.571, imei=800000000000001, msgTime=2017-03-06 16:21:26.246, pgnId=13, listItem={72=1, 73=0}]
[2017-03-06 16:39:34]WorkStatu [rcvTime=2017-03-06 16:21:26.868, imei=800000000000031, msgTime=2017-03-06 16:20:58.246, pgnId=13, listItem={72=1, 73=0}]
[2017-03-06 16:39:34]WorkStatu [rcvTime=2017-03-06 16:21:21.977, imei=800000000000013, msgTime=2017-03-06 16:20:53.246, pgnId=13, listItem={72=1, 73=0}]
[2017-03-06 16:39:35]WorkStatu [rcvTime=2017-03-06 16:21:23.837, imei=800000000000024, msgTime=2017-03-06 16:20:55.246, pgnId=13, listItem={72=1, 73=0}]
[2017-03-06 16:39:35]WorkStatu [rcvTime=2017-03-06 16:21:05.759, imei=800000000000009, msgTime=2017-03-06 16:20:37.246, pgnId=13, listItem={72=1, 73=0}]
[2017-03-06 16:39:36]WorkStatu [rcvTime=2017-03-06 16:21:21.977, imei=800000000000038, msgTime=2017-03-06 16:20:53.246, pgnId=13, listItem={72=1, 73=0}]
[2017-03-06 16:39:36]WorkStatu [rcvTime=2017-03-06 16:22:00.493, imei=800000000000039, msgTime=2017-03-06 16:21:32.246, pgnId=13, listItem={72=1, 73=0}]
[2017-03-06 16:39:37]WorkStatu [rcvTime=2017-03-06 16:21:19.321, imei=800000000000045, msgTime=2017-03-06 16:20:51.246, pgnId=13, listItem={72=1, 73=0}]
[2017-03-06 16:39:37]WorkStatu [rcvTime=2017-03-06 16:22:01.524, imei=800000000000030, msgTime=2017-03-06 16:21:03.223, pgnId=13, listItem={72=1, 73=0}]
[2017-03-06 16:39:38]WorkStatu [rcvTime=2017-03-06 16:21:29.602, imei=800000000000033, msgTime=2017-03-06 16:21:01.246, pgnId=13, listItem={72=1, 73=0}]
[2017-03-06 16:39:38]WorkStatu [rcvTime=2017-03-06 16:21:33.305, imei=800000000000035, msgTime=2017-03-06 16:21:05.246, pgnId=13, listItem={72=1, 73=0}]
[2017-03-06 16:39:39]WorkStatu [rcvTime=2017-03-06 16:22:01.587, imei=800000000000021, msgTime=2017-03-06 16:21:33.246, pgnId=13, listItem={72=1, 73=0}]
[2017-03-06 16:39:39]WorkStatu [rcvTime=2017-03-06 16:22:01.587, imei=800000000000021, msgTime=2017-03-06 16:21:03.223, pgnId=13, listItem={72=1, 73=0}]
[2017-03-06 16:39:39]WorkStatu [rcvTime=2017-03-06 16:22:03.431, imei=800000000000011, msgTime=2017-03-06 16:21:05.223, pgnId=13, listItem={72=1, 73=0}]
[2017-03-06 16:39:39]WorkStatu [rcvTime=2017-03-06 16:21:58.462, imei=800000000000013, msgTime=2017-03-06 16:21:30.246, pgnId=13, listItem={72=1, 73=0}]
[2017-03-06 16:39:39]WorkStatu [rcvTime=2017-03-06 16:22:00.259, imei=800000000000012, msgTime=2017-03-06 16:21:02.223, pgnId=13, listItem={72=1, 73=0}]
[2017-03-06 16:39:40]WorkStatu [rcvTime=2017-03-06 16:21:57.165, imei=800000000000011, msgTime=2017-03-06 16:21:29.246, pgnId=13, listItem={72=1, 73=0}]
[2017-03-06 16:39:40]WorkStatu [rcvTime=2017-03-06 16:22:16.149, imei=800000000000045, msgTime=2017-03-06 16:21:48.246, pgnId=13, listItem={72=1, 73=0}]
[2017-03-06 16:39:40]WorkStatu [rcvTime=2017-03-06 16:21:32.993, imei=800000000000042, msgTime=2017-03-06 16:21:04.246, pgnId=13, listItem={72=1, 73=0}]
[2017-03-06 16:39:41]WorkStatu [rcvTime=2017-03-06 16:22:26.884, imei=800000000000038, msgTime=2017-03-06 16:21:58.246, pgnId=13, listItem={72=1, 73=0}]
[2017-03-06 16:39:41]WorkStatu [rcvTime=2017-03-06 16:21:36.196, imei=800000000000008, msgTime=2017-03-06 16:21:08.246, pgnId=13, listItem={72=1, 73=0}]
[2017-03-06 16:39:41]WorkStatu [rcvTime=2017-03-06 16:22:00.259, imei=800000000000012, msgTime=2017-03-06 16:21:32.246, pgnId=13, listItem={72=1, 73=0}]
[2017-03-06 16:39:43]WorkStatu [rcvTime=2017-03-06 16:21:40.180, imei=800000000000009, msgTime=2017-03-06 16:20:42.223, pgnId=13, listItem={72=1, 73=0}]
[2017-03-06 16:39:43]WorkStatu [rcvTime=2017-03-06 16:21:41.977, imei=800000000000016, msgTime=2017-03-06 16:21:13.246, pgnId=13, listItem={72=1, 73=0}]
[2017-03-06 16:39:43]WorkStatu [rcvTime=2017-03-06 16:22:27.868, imei=800000000000035, msgTime=2017-03-06 16:21:29.223, pgnId=13, listItem={72=1, 73=0}]
[2017-03-06 16:39:43]WorkStatu [rcvTime=2017-03-06 16:22:03.102, imei=800000000000031, msgTime=2017-03-06 16:21:35.246, pgnId=13, listItem={72=1, 73=0}]
[2017-03-06 16:39:44]WorkStatu [rcvTime=2017-03-06 16:22:07.681, imei=800000000000034, msgTime=2017-03-06 16:21:39.246, pgnId=13, listItem={72=1, 73=0}]
[2017-03-06 16:39:44]WorkStatu [rcvTime=2017-03-06 16:22:04.446, imei=800000000000024, msgTime=2017-03-06 16:21:06.223, pgnId=13, listItem={72=1, 73=0}]
[2017-03-06 16:39:44]WorkStatu [rcvTime=2017-03-06 16:21:40.180, imei=800000000000009, msgTime=2017-03-06 16:21:12.246, pgnId=13, listItem={72=1, 73=0}]
[2017-03-06 16:39:45]WorkStatu [rcvTime=2017-03-06 16:21:48.071, imei=800000000000036, msgTime=2017-03-06 16:20:50.223, pgnId=13, listItem={72=1, 73=0}]
[2017-03-06 16:39:45]WorkStatu [rcvTime=2017-03-06 16:20:49.446, imei=800000000000036, msgTime=2017-03-06 16:20:21.246, pgnId=13, listItem={72=1, 73=0}]
[2017-03-06 16:39:45]WorkStatu [rcvTime=2017-03-06 16:22:01.384, imei=800000000000032, msgTime=2017-03-06 16:21:33.246, pgnId=13, listItem={72=1, 73=0}]
[2017-03-06 16:39:47]WorkStatu [rcvTime=2017-03-06 16:21:50.149, imei=800000000000014, msgTime=2017-03-06 16:21:22.246, pgnId=13, listItem={72=1, 73=0}]
[2017-03-06 16:39:48]WorkStatu [rcvTime=2017-03-06 16:21:42.477, imei=800000000000019, msgTime=2017-03-06 16:21:14.246, pgnId=13, listItem={72=1, 73=0}]
[2017-03-06 16:39:50]WorkStatu [rcvTime=2017-03-06 16:22:22.790, imei=800000000000019, msgTime=2017-03-06 16:21:24.223, pgnId=13, listItem={72=1, 73=0}]
[2017-03-06 16:39:50]WorkStatu [rcvTime=2017-03-06 16:22:04.587, imei=800000000000039, msgTime=2017-03-06 16:21:36.246, pgnId=13, listItem={72=1, 73=0}]
[2017-03-06 16:39:50]WorkStatu [rcvTime=2017-03-06 16:22:21.618, imei=800000000000023, msgTime=2017-03-06 16:21:53.246, pgnId=13, listItem={72=1, 73=0}]
[2017-03-06 16:39:50]WorkStatu [rcvTime=2017-03-06 16:21:37.009, imei=800000000000042, msgTime=2017-03-06 16:21:08.246, pgnId=13, listItem={72=1, 73=0}]
[2017-03-06 16:39:50]WorkStatu [rcvTime=2017-03-06 16:22:22.790, imei=800000000000019, msgTime=2017-03-06 16:21:54.246, pgnId=13, listItem={72=1, 73=0}]
[2017-03-06 16:39:51]WorkStatu [rcvTime=2017-03-06 16:22:25.259, imei=800000000000006, msgTime=2017-03-06 16:21:27.223, pgnId=13, listItem={72=1, 73=0}]
[2017-03-06 16:39:51]WorkStatu [rcvTime=2017-03-06 16:21:26.102, imei=800000000000007, msgTime=2017-03-06 16:20:58.246, pgnId=13, listItem={72=1, 73=0}]
[2017-03-06 16:39:51]WorkStatu [rcvTime=2017-03-06 16:21:36.087, imei=800000000000026, msgTime=2017-03-06 16:21:08.246, pgnId=13, listItem={72=1, 73=0}]
[2017-03-06 16:39:53]WorkStatu [rcvTime=2017-03-06 16:22:16.134, imei=800000000000025, msgTime=2017-03-06 16:21:48.246, pgnId=13, listItem={72=1, 73=0}]
[2017-03-06 16:39:53]WorkStatu [rcvTime=2017-03-06 16:22:46.962, imei=800000000000050, msgTime=2017-03-06 16:21:48.223, pgnId=13, listItem={72=1, 73=0}]
[2017-03-06 16:39:53]WorkStatu [rcvTime=2017-03-06 16:21:43.055, imei=800000000000042, msgTime=2017-03-06 16:21:14.246, pgnId=13, listItem={72=1, 73=0}]
[2017-03-06 16:39:54]WorkStatu [rcvTime=2017-03-06 16:22:53.259, imei=800000000000047, msgTime=2017-03-06 16:22:25.246, pgnId=13, listItem={72=1, 73=0}]
[2017-03-06 16:39:55]WorkStatu [rcvTime=2017-03-06 16:22:49.024, imei=800000000000024, msgTime=2017-03-06 16:21:50.223, pgnId=13, listItem={72=1, 73=0}]
[2017-03-06 16:39:55]WorkStatu [rcvTime=2017-03-06 16:22:40.415, imei=800000000000004, msgTime=2017-03-06 16:21:42.223, pgnId=13, listItem={72=1, 73=0}]
[2017-03-06 16:39:55]WorkStatu [rcvTime=2017-03-06 16:21:56.227, imei=800000000000044, msgTime=2017-03-06 16:21:28.246, pgnId=13, listItem={72=1, 73=0}]
[2017-03-06 16:39:55]WorkStatu [rcvTime=2017-03-06 16:22:10.056, imei=800000000000049, msgTime=2017-03-06 16:21:41.246, pgnId=13, listItem={72=1, 73=0}]
[2017-03-06 16:39:56]WorkStatu [rcvTime=2017-03-06 16:22:26.837, imei=800000000000022, msgTime=2017-03-06 16:21:58.246, pgnId=13, listItem={72=1, 73=0}]
[2017-03-06 16:39:57]WorkStatu [rcvTime=2017-03-06 16:22:22.165, imei=800000000000025, msgTime=2017-03-06 16:21:54.246, pgnId=13, listItem={72=1, 73=0}]
[2017-03-06 16:39:57]WorkStatu [rcvTime=2017-03-06 16:22:31.962, imei=800000000000034, msgTime=2017-03-06 16:22:03.246, pgnId=13, listItem={72=1, 73=0}]
[2017-03-06 16:40:02]WorkStatu [rcvTime=2017-03-06 16:22:50.524, imei=800000000000045, msgTime=2017-03-06 16:22:22.246, pgnId=13, listItem={72=1, 73=0}]
[2017-03-06 16:40:02]WorkStatu [rcvTime=2017-03-06 16:22:15.774, imei=800000000000030, msgTime=2017-03-06 16:21:17.223, pgnId=13, listItem={72=1, 73=0}]
[2017-03-06 16:40:03]WorkStatu [rcvTime=2017-03-06 16:21:23.384, imei=800000000000041, msgTime=2017-03-06 16:20:55.246, pgnId=13, listItem={72=1, 73=0}]
[2017-03-06 16:40:03]WorkStatu [rcvTime=2017-03-06 16:22:52.118, imei=800000000000018, msgTime=2017-03-06 16:22:24.246, pgnId=13, listItem={72=1, 73=0}]
[2017-03-06 16:40:03]WorkStatu [rcvTime=2017-03-06 16:22:47.790, imei=800000000000037, msgTime=2017-03-06 16:21:49.223, pgnId=13, listItem={72=1, 73=0}]
[2017-03-06 16:40:03]WorkStatu [rcvTime=2017-03-06 16:22:06.634, imei=800000000000008, msgTime=2017-03-06 16:21:38.246, pgnId=13, listItem={72=1, 73=0}]
[2017-03-06 16:40:03]WorkStatu [rcvTime=2017-03-06 16:22:03.118, imei=800000000000040, msgTime=2017-03-06 16:21:35.246, pgnId=13, listItem={72=1, 73=0}]
[2017-03-06 16:40:04]WorkStatu [rcvTime=2017-03-06 16:21:34.774, imei=800000000000005, msgTime=2017-03-06 16:20:36.223, pgnId=13, listItem={72=1, 73=0}]
[2017-03-06 16:40:08]WorkStatu [rcvTime=2017-03-06 16:22:21.212, imei=800000000000005, msgTime=2017-03-06 16:21:23.223, pgnId=13, listItem={72=1, 73=0}]
[2017-03-06 16:40:08]WorkStatu [rcvTime=2017-03-06 16:22:08.337, imei=800000000000027, msgTime=2017-03-06 16:21:40.246, pgnId=13, listItem={72=1, 73=0}]
[2017-03-06 16:40:09]WorkStatu [rcvTime=2017-03-06 16:21:49.837, imei=800000000000033, msgTime=2017-03-06 16:21:21.246, pgnId=13, listItem={72=1, 73=0}]
[2017-03-06 16:40:09]WorkStatu [rcvTime=2017-03-06 16:22:36.868, imei=800000000000003, msgTime=2017-03-06 16:22:08.246, pgnId=13, listItem={72=1, 73=0}]
[2017-03-06 16:40:11]WorkStatu [rcvTime=2017-03-06 16:22:24.571, imei=800000000000046, msgTime=2017-03-06 16:21:56.246, pgnId=13, listItem={72=1, 73=0}]
[2017-03-06 16:40:12]WorkStatu [rcvTime=2017-03-06 16:21:55.196, imei=800000000000042, msgTime=2017-03-06 16:21:27.246, pgnId=13, listItem={72=1, 73=0}]
[2017-03-06 16:40:12]WorkStatu [rcvTime=2017-03-06 16:22:32.306, imei=800000000000033, msgTime=2017-03-06 16:21:34.223, pgnId=13, listItem={72=1, 73=0}]
[2017-03-06 16:40:13]WorkStatu [rcvTime=2017-03-06 16:22:54.071, imei=800000000000035, msgTime=2017-03-06 16:21:55.223, pgnId=13, listItem={72=1, 73=0}]
[2017-03-06 16:40:14]WorkStatu [rcvTime=2017-03-06 16:22:45.024, imei=800000000000019, msgTime=2017-03-06 16:22:16.246, pgnId=13, listItem={72=1, 73=0}]
[2017-03-06 16:40:14]WorkStatu [rcvTime=2017-03-06 16:22:53.243, imei=800000000000038, msgTime=2017-03-06 16:22:25.246, pgnId=13, listItem={72=1, 73=0}]
[2017-03-06 16:40:14]WorkStatu [rcvTime=2017-03-06 16:22:54.962, imei=800000000000029, msgTime=2017-03-06 16:22:26.246, pgnId=13, listItem={72=1, 73=0}]
[2017-03-06 16:40:16]WorkStatu [rcvTime=2017-03-06 16:22:54.837, imei=800000000000026, msgTime=2017-03-06 16:21:56.223, pgnId=13, listItem={72=1, 73=0}]
[2017-03-06 16:40:16]WorkStatu [rcvTime=2017-03-06 16:22:59.212, imei=800000000000014, msgTime=2017-03-06 16:22:01.223, pgnId=13, listItem={72=1, 73=0}]
[2017-03-06 16:40:16]WorkStatu [rcvTime=2017-03-06 16:22:03.431, imei=800000000000011, msgTime=2017-03-06 16:21:35.246, pgnId=13, listItem={72=1, 73=0}]
[2017-03-06 16:40:16]WorkStatu [rcvTime=2017-03-06 16:21:33.977, imei=800000000000002, msgTime=2017-03-06 16:21:05.246, pgnId=13, listItem={72=1, 73=0}]
[2017-03-06 16:40:18]WorkStatu [rcvTime=2017-03-06 16:22:08.602, imei=800000000000009, msgTime=2017-03-06 16:21:40.246, pgnId=13, listItem={72=1, 73=0}]
[2017-03-06 16:40:18]WorkStatu [rcvTime=2017-03-06 16:22:21.509, imei=800000000000017, msgTime=2017-03-06 16:21:23.223, pgnId=13, listItem={72=1, 73=0}]
[2017-03-06 16:40:21]WorkStatu [rcvTime=2017-03-06 16:22:01.524, imei=800000000000030, msgTime=2017-03-06 16:21:33.246, pgnId=13, listItem={72=1, 73=0}]
[2017-03-06 16:40:22]WorkStatu [rcvTime=2017-03-06 16:22:04.618, imei=800000000000013, msgTime=2017-03-06 16:21:36.246, pgnId=13, listItem={72=1, 73=0}]
[2017-03-06 16:40:22]WorkStatu [rcvTime=2017-03-06 16:22:55.024, imei=800000000000043, msgTime=2017-03-06 16:21:56.223, pgnId=13, listItem={72=1, 73=0}]
[2017-03-06 16:40:22]WorkStatu [rcvTime=2017-03-06 16:22:54.915, imei=800000000000015, msgTime=2017-03-06 16:22:26.246, pgnId=13, listItem={72=1, 73=0}]
[2017-03-06 16:40:22]WorkStatu [rcvTime=2017-03-06 16:22:48.462, imei=800000000000004, msgTime=2017-03-06 16:22:20.246, pgnId=13, listItem={72=1, 73=0}]
[2017-03-06 16:40:23]WorkStatu [rcvTime=2017-03-06 16:22:52.040, imei=800000000000035, msgTime=2017-03-06 16:22:23.246, pgnId=13, listItem={72=1, 73=0}]
[2017-03-06 16:40:23]WorkStatu [rcvTime=2017-03-06 16:22:43.556, imei=800000000000020, msgTime=2017-03-06 16:22:15.246, pgnId=13, listItem={72=1, 73=0}]
[2017-03-06 16:40:24]WorkStatu [rcvTime=2017-03-06 16:23:33.431, imei=800000000000043, msgTime=2017-03-06 16:23:05.246, pgnId=13, listItem={72=1, 73=0}]
[2017-03-06 16:40:25]WorkStatu [rcvTime=2017-03-06 16:22:44.899, imei=800000000000014, msgTime=2017-03-06 16:22:16.246, pgnId=13, listItem={72=1, 73=0}]
[2017-03-06 16:40:25]WorkStatu [rcvTime=2017-03-06 16:22:20.743, imei=800000000000008, msgTime=2017-03-06 16:21:52.246, pgnId=13, listItem={72=1, 73=0}]
[2017-03-06 16:40:26]WorkStatu [rcvTime=2017-03-06 16:22:41.837, imei=800000000000042, msgTime=2017-03-06 16:22:13.246, pgnId=13, listItem={72=1, 73=0}]
[2017-03-06 16:40:26]WorkStatu [rcvTime=2017-03-06 16:22:04.462, imei=800000000000012, msgTime=2017-03-06 16:21:36.246, pgnId=13, listItem={72=1, 73=0}]
[2017-03-06 16:40:27]WorkStatu [rcvTime=2017-03-06 16:23:00.946, imei=800000000000016, msgTime=2017-03-06 16:22:32.246, pgnId=13, listItem={72=1, 73=0}]
[2017-03-06 16:40:27]WorkStatu [rcvTime=2017-03-06 16:23:10.087, imei=800000000000023, msgTime=2017-03-06 16:22:12.223, pgnId=13, listItem={72=1, 73=0}]
[2017-03-06 16:40:27]WorkStatu [rcvTime=2017-03-06 16:23:14.149, imei=800000000000032, msgTime=2017-03-06 16:22:16.223, pgnId=13, listItem={72=1, 73=0}]
[2017-03-06 16:40:27]WorkStatu [rcvTime=2017-03-06 16:22:14.446, imei=800000000000002, msgTime=2017-03-06 16:21:46.246, pgnId=13, listItem={72=1, 73=0}]
[2017-03-06 16:40:28]WorkStatu [rcvTime=2017-03-06 16:22:05.056, imei=800000000000006, msgTime=2017-03-06 16:21:36.246, pgnId=13, listItem={72=1, 73=0}]
[2017-03-06 16:40:31]WorkStatu [rcvTime=2017-03-06 16:22:08.509, imei=800000000000044, msgTime=2017-03-06 16:21:40.246, pgnId=13, listItem={72=1, 73=0}]
[2017-03-06 16:40:33]WorkStatu [rcvTime=2017-03-06 16:22:26.727, imei=800000000000009, msgTime=2017-03-06 16:21:58.246, pgnId=13, listItem={72=1, 73=0}]
[2017-03-06 16:40:33]WorkStatu [rcvTime=2017-03-06 16:22:18.649, imei=800000000000007, msgTime=2017-03-06 16:21:20.223, pgnId=13, listItem={72=1, 73=0}]
[2017-03-06 16:40:33]WorkStatu [rcvTime=2017-03-06 16:22:18.509, imei=800000000000010, msgTime=2017-03-06 16:21:50.246, pgnId=13, listItem={72=1, 73=0}]
[2017-03-06 16:40:34]WorkStatu [rcvTime=2017-03-06 16:23:12.149, imei=800000000000023, msgTime=2017-03-06 16:22:44.246, pgnId=13, listItem={72=1, 73=0}]
[2017-03-06 16:40:35]WorkStatu [rcvTime=2017-03-06 16:22:05.556, imei=800000000000030, msgTime=2017-03-06 16:21:37.246, pgnId=13, listItem={72=1, 73=0}]
[2017-03-06 16:40:36]WorkStatu [rcvTime=2017-03-06 16:23:13.509, imei=800000000000022, msgTime=2017-03-06 16:22:45.246, pgnId=13, listItem={72=1, 73=0}]
[2017-03-06 16:40:36]WorkStatu [rcvTime=2017-03-06 16:23:15.087, imei=800000000000016, msgTime=2017-03-06 16:22:47.246, pgnId=13, listItem={72=1, 73=0}]
[2017-03-06 16:40:37]WorkStatu [rcvTime=2017-03-06 16:23:06.290, imei=800000000000030, msgTime=2017-03-06 16:22:38.246, pgnId=13, listItem={72=1, 73=0}]
[2017-03-06 16:40:37]WorkStatu [rcvTime=2017-03-06 16:23:07.196, imei=800000000000050, msgTime=2017-03-06 16:22:39.246, pgnId=13, listItem={72=1, 73=0}]
[2017-03-06 16:40:38]WorkStatu [rcvTime=2017-03-06 16:23:06.165, imei=800000000000035, msgTime=2017-03-06 16:22:38.246, pgnId=13, listItem={72=1, 73=0}]
[2017-03-06 16:40:38]WorkStatu [rcvTime=2017-03-06 16:22:20.665, imei=800000000000007, msgTime=2017-03-06 16:21:22.223, pgnId=13, listItem={72=1, 73=0}]
[2017-03-06 16:40:38]WorkStatu [rcvTime=2017-03-06 16:22:41.477, imei=800000000000006, msgTime=2017-03-06 16:22:13.246, pgnId=13, listItem={72=1, 73=0}]
[2017-03-06 16:40:38]WorkStatu [rcvTime=2017-03-06 16:23:06.634, imei=800000000000025, msgTime=2017-03-06 16:22:08.223, pgnId=13, listItem={72=1, 73=0}]
[2017-03-06 16:40:38]WorkStatu [rcvTime=2017-03-06 16:22:22.540, imei=800000000000010, msgTime=2017-03-06 16:21:54.246, pgnId=13, listItem={72=1, 73=0}]
[2017-03-06 16:40:38]WorkStatu [rcvTime=2017-03-06 16:22:12.712, imei=800000000000013, msgTime=2017-03-06 16:21:44.246, pgnId=13, listItem={72=1, 73=0}]
[2017-03-06 16:40:39]WorkStatu [rcvTime=2017-03-06 16:22:09.493, imei=800000000000011, msgTime=2017-03-06 16:21:41.246, pgnId=13, listItem={72=1, 73=0}]
[2017-03-06 16:40:39]WorkStatu [rcvTime=2017-03-06 16:23:15.790, imei=800000000000038, msgTime=2017-03-06 16:22:47.246, pgnId=13, listItem={72=1, 73=0}]
[2017-03-06 16:40:40]WorkStatu [rcvTime=2017-03-06 16:23:24.806, imei=800000000000004, msgTime=2017-03-06 16:22:56.246, pgnId=13, listItem={72=1, 73=0}]
[2017-03-06 16:40:40]WorkStatu [rcvTime=2017-03-06 16:23:21.837, imei=800000000000013, msgTime=2017-03-06 16:22:23.223, pgnId=13, listItem={72=1, 73=0}]
[2017-03-06 16:40:41]WorkStatu [rcvTime=2017-03-06 16:22:28.665, imei=800000000000026, msgTime=2017-03-06 16:22:00.246, pgnId=13, listItem={72=1, 73=0}]
[2017-03-06 16:40:41]WorkStatu [rcvTime=2017-03-06 16:23:10.884, imei=800000000000036, msgTime=2017-03-06 16:22:12.223, pgnId=13, listItem={72=1, 73=0}]
[2017-03-06 16:40:41]WorkStatu [rcvTime=2017-03-06 16:23:08.368, imei=800000000000021, msgTime=2017-03-06 16:22:40.246, pgnId=13, listItem={72=1, 73=0}]
[2017-03-06 16:40:41]WorkStatu [rcvTime=2017-03-06 16:22:18.727, imei=800000000000039, msgTime=2017-03-06 16:21:50.246, pgnId=13, listItem={72=1, 73=0}]
[2017-03-06 16:40:42]WorkStatu [rcvTime=2017-03-06 16:23:12.384, imei=800000000000018, msgTime=2017-03-06 16:22:44.246, pgnId=13, listItem={72=1, 73=0}]
[2017-03-06 16:40:43]WorkStatu [rcvTime=2017-03-06 16:23:10.884, imei=800000000000036, msgTime=2017-03-06 16:22:42.246, pgnId=13, listItem={72=1, 73=0}]
[2017-03-06 16:40:43]WorkStatu [rcvTime=2017-03-06 16:22:36.837, imei=800000000000007, msgTime=2017-03-06 16:21:38.223, pgnId=13, listItem={72=1, 73=0}]
[2017-03-06 16:40:43]WorkStatu [rcvTime=2017-03-06 16:23:05.665, imei=800000000000008, msgTime=2017-03-06 16:22:07.223, pgnId=13, listItem={72=1, 73=0}]
[2017-03-06 16:40:44]WorkStatu [rcvTime=2017-03-06 16:22:20.665, imei=800000000000007, msgTime=2017-03-06 16:21:52.246, pgnId=13, listItem={72=1, 73=0}]
[2017-03-06 16:40:45]WorkStatu [rcvTime=2017-03-06 16:23:08.993, imei=800000000000012, msgTime=2017-03-06 16:22:40.246, pgnId=13, listItem={72=1, 73=0}]
[2017-03-06 16:40:45]WorkStatu [rcvTime=2017-03-06 16:23:20.993, imei=800000000000027, msgTime=2017-03-06 16:22:52.246, pgnId=13, listItem={72=1, 73=0}]
[2017-03-06 16:40:46]WorkStatu [rcvTime=2017-03-06 16:23:13.040, imei=800000000000012, msgTime=2017-03-06 16:22:44.246, pgnId=13, listItem={72=1, 73=0}]
[2017-03-06 16:40:46]WorkStatu [rcvTime=2017-03-06 16:23:11.431, imei=800000000000019, msgTime=2017-03-06 16:22:43.246, pgnId=13, listItem={72=1, 73=0}]
[2017-03-06 16:40:47]WorkStatu [rcvTime=2017-03-06 16:22:18.806, imei=800000000000001, msgTime=2017-03-06 16:21:50.246, pgnId=13, listItem={72=1, 73=0}]
[2017-03-06 16:40:47]WorkStatu [rcvTime=2017-03-06 16:23:15.853, imei=800000000000040, msgTime=2017-03-06 16:22:17.223, pgnId=13, listItem={72=1, 73=0}]
[2017-03-06 16:40:47]WorkStatu [rcvTime=2017-03-06 16:22:32.743, imei=800000000000024, msgTime=2017-03-06 16:22:04.246, pgnId=13, listItem={72=1, 73=0}]
[2017-03-06 16:40:47]WorkStatu [rcvTime=2017-03-06 16:23:15.821, imei=800000000000007, msgTime=2017-03-06 16:22:17.223, pgnId=13, listItem={72=1, 73=0}]
[2017-03-06 16:40:47]WorkStatu [rcvTime=2017-03-06 16:23:19.853, imei=800000000000020, msgTime=2017-03-06 16:22:21.223, pgnId=13, listItem={72=1, 73=0}]
[2017-03-06 16:40:47]WorkStatu [rcvTime=2017-03-06 16:22:52.524, imei=800000000000048, msgTime=2017-03-06 16:21:54.223, pgnId=13, listItem={72=1, 73=0}]
[2017-03-06 16:40:47]WorkStatu [rcvTime=2017-03-06 16:23:08.040, imei=800000000000011, msgTime=2017-03-06 16:22:09.223, pgnId=13, listItem={72=1, 73=0}]
[2017-03-06 16:40:47]WorkStatu [rcvTime=2017-03-06 16:23:16.228, imei=800000000000028, msgTime=2017-03-06 16:22:48.246, pgnId=13, listItem={72=1, 73=0}]
[2017-03-06 16:40:48]WorkStatu [rcvTime=2017-03-06 16:23:13.712, imei=800000000000001, msgTime=2017-03-06 16:22:45.246, pgnId=13, listItem={72=1, 73=0}]
[2017-03-06 16:40:48]WorkStatu [rcvTime=2017-03-06 16:23:15.853, imei=800000000000040, msgTime=2017-03-06 16:22:47.246, pgnId=13, listItem={72=1, 73=0}]
[2017-03-06 16:40:48]WorkStatu [rcvTime=2017-03-06 16:23:16.665, imei=800000000000049, msgTime=2017-03-06 16:22:48.246, pgnId=13, listItem={72=1, 73=0}]
